date,ad_id,ad_name,platform,cohort,spend_cents,impressions,clicks,conversions,attributed_revenue_cents,observed_roas,baseline_forecast_roas,model_forecast_roas
2026-04-27,SYN-GOOG-04,Generated shopping group B,Google Ads,development,39948,27429,384,9,72182,1.806899,,
2026-04-28,SYN-GOOG-04,Generated shopping group B,Google Ads,development,31683,21786,305,7,52701,1.663384,,
2026-04-29,SYN-GOOG-04,Generated shopping group B,Google Ads,development,32445,22286,312,7,54167,1.669502,,
2026-04-30,SYN-GOOG-04,Generated shopping group B,Google Ads,development,34838,23929,335,8,59905,1.71953,,
2026-05-01,SYN-GOOG-04,Generated shopping group B,Google Ads,development,37690,25857,362,8,64580,1.713452,,
2026-05-02,SYN-GOOG-04,Generated shopping group B,Google Ads,development,43711,30000,420,10,80582,1.843518,,
2026-05-03,SYN-GOOG-04,Generated shopping group B,Google Ads,development,42547,29214,409,9,74022,1.73977,,
2026-05-04,SYN-GOOG-04,Generated shopping group B,Google Ads,development,39085,26857,376,8,64596,1.652706,,
2026-05-05,SYN-GOOG-04,Generated shopping group B,Google Ads,development,34600,23786,333,7,57107,1.650491,,
2026-05-06,SYN-GOOG-04,Generated shopping group B,Google Ads,development,29010,19929,279,6,45917,1.582799,,
2026-05-07,SYN-GOOG-04,Generated shopping group B,Google Ads,development,32384,22214,311,7,51196,1.580904,,
2026-05-08,SYN-GOOG-04,Generated shopping group B,Google Ads,development,35979,24714,346,8,60630,1.68515,,
2026-05-09,SYN-GOOG-04,Generated shopping group B,Google Ads,development,38139,26214,367,8,61855,1.621831,,
2026-05-10,SYN-GOOG-04,Generated shopping group B,Google Ads,development,38433,26429,370,9,67868,1.765878,,
2026-05-11,SYN-GOOG-04,Generated shopping group B,Google Ads,development,34493,23714,332,7,58274,1.689444,,
2026-05-12,SYN-GOOG-04,Generated shopping group B,Google Ads,development,27535,18929,265,6,44210,1.605593,,
2026-05-13,SYN-GOOG-04,Generated shopping group B,Google Ads,development,28380,19500,273,6,44882,1.581466,,
2026-05-14,SYN-GOOG-04,Generated shopping group B,Google Ads,development,28922,19857,278,6,46608,1.611507,,
2026-05-15,SYN-GOOG-04,Generated shopping group B,Google Ads,development,35565,24429,342,7,58344,1.640489,,
2026-05-16,SYN-GOOG-04,Generated shopping group B,Google Ads,development,39031,26786,375,9,67176,1.721093,,
2026-05-17,SYN-GOOG-04,Generated shopping group B,Google Ads,development,38273,26286,368,8,64711,1.690774,,
2026-05-18,SYN-GOOG-04,Generated shopping group B,Google Ads,development,32626,22429,314,7,51903,1.590848,,
2026-05-19,SYN-GOOG-04,Generated shopping group B,Google Ads,development,32606,22429,314,7,52657,1.614948,,
2026-05-20,SYN-GOOG-04,Generated shopping group B,Google Ads,development,29525,20286,284,6,47382,1.604809,,
2026-05-21,SYN-GOOG-04,Generated shopping group B,Google Ads,development,32988,22643,317,7,54927,1.66506,,
2026-05-22,SYN-GOOG-04,Generated shopping group B,Google Ads,development,40178,27571,386,9,70692,1.75947,,
2026-05-23,SYN-GOOG-04,Generated shopping group B,Google Ads,development,42381,29143,408,10,78356,1.848847,,
2026-05-24,SYN-GOOG-04,Generated shopping group B,Google Ads,development,42249,29000,406,10,74996,1.775095,,
2026-05-25,SYN-GOOG-04,Generated shopping group B,Google Ads,development,38065,26143,366,9,66776,1.754262,,
2026-05-26,SYN-GOOG-04,Generated shopping group B,Google Ads,development,34190,23500,329,7,55477,1.622609,,
2026-05-27,SYN-GOOG-04,Generated shopping group B,Google Ads,development,32665,22429,314,7,55357,1.694689,,
2026-05-28,SYN-GOOG-04,Generated shopping group B,Google Ads,development,35787,24571,344,8,59475,1.661916,,
2026-05-29,SYN-GOOG-04,Generated shopping group B,Google Ads,development,42386,29143,408,9,73282,1.72892,,
2026-05-30,SYN-GOOG-04,Generated shopping group B,Google Ads,development,43600,29929,419,10,79567,1.824931,,
2026-05-31,SYN-GOOG-04,Generated shopping group B,Google Ads,development,41610,28571,400,10,75176,1.806681,,
2026-06-01,SYN-GOOG-04,Generated shopping group B,Google Ads,development,39851,27357,383,9,69574,1.745853,,
2026-06-02,SYN-GOOG-04,Generated shopping group B,Google Ads,development,35429,24357,341,8,59783,1.687403,,
2026-06-03,SYN-GOOG-04,Generated shopping group B,Google Ads,development,31928,21929,307,7,52940,1.658106,,
2026-06-04,SYN-GOOG-04,Generated shopping group B,Google Ads,development,37438,25714,360,8,64288,1.717186,,
2026-06-05,SYN-GOOG-04,Generated shopping group B,Google Ads,development,35331,24286,340,8,61192,1.731963,,
2026-06-06,SYN-GOOG-04,Generated shopping group B,Google Ads,development,40962,28143,394,10,74652,1.82247,,
2026-06-07,SYN-GOOG-04,Generated shopping group B,Google Ads,development,38390,26357,369,9,67194,1.7503,,
2026-06-08,SYN-GOOG-04,Generated shopping group B,Google Ads,development,38688,26571,372,8,64860,1.676489,,
2026-06-09,SYN-GOOG-04,Generated shopping group B,Google Ads,development,29973,20571,288,6,45574,1.520502,,
2026-06-10,SYN-GOOG-04,Generated shopping group B,Google Ads,development,28074,19286,270,6,44312,1.5784,,
2026-06-11,SYN-GOOG-04,Generated shopping group B,Google Ads,development,32588,22357,313,7,53407,1.638855,,
2026-06-12,SYN-GOOG-04,Generated shopping group B,Google Ads,development,34631,23786,333,7,58650,1.693569,,
2026-06-13,SYN-GOOG-04,Generated shopping group B,Google Ads,development,38308,26286,368,9,69155,1.805237,,
2026-06-14,SYN-GOOG-04,Generated shopping group B,Google Ads,development,37489,25714,360,8,64614,1.723546,,
2026-06-15,SYN-GOOG-04,Generated shopping group B,Google Ads,development,35245,24214,339,8,60494,1.716385,,
2026-06-16,SYN-GOOG-04,Generated shopping group B,Google Ads,development,30702,21071,295,6,50526,1.645691,,
2026-06-17,SYN-GOOG-04,Generated shopping group B,Google Ads,development,25948,17857,250,5,40241,1.550832,,
2026-06-18,SYN-GOOG-04,Generated shopping group B,Google Ads,development,33993,23357,327,7,57219,1.683258,,
2026-06-19,SYN-GOOG-04,Generated shopping group B,Google Ads,development,39561,27143,380,9,69701,1.761861,,
2026-06-20,SYN-GOOG-04,Generated shopping group B,Google Ads,development,42323,29071,407,9,73209,1.729769,,
2026-06-21,SYN-GOOG-04,Generated shopping group B,Google Ads,development,41929,28786,403,10,76639,1.827828,,
2026-06-22,SYN-GOOG-04,Generated shopping group B,Google Ads,development,37858,26000,364,8,65866,1.739817,,
2026-06-23,SYN-GOOG-04,Generated shopping group B,Google Ads,development,34707,23857,334,7,55407,1.596421,,
2026-06-24,SYN-GOOG-04,Generated shopping group B,Google Ads,development,33375,22929,321,7,54647,1.637363,,
2026-06-25,SYN-GOOG-04,Generated shopping group B,Google Ads,development,35937,24714,346,8,61142,1.701366,,
2026-06-26,SYN-GOOG-04,Generated shopping group B,Google Ads,development,40971,28143,394,10,76468,1.866393,,
2026-06-27,SYN-GOOG-04,Generated shopping group B,Google Ads,development,43305,29714,416,10,78479,1.812239,,
2026-06-28,SYN-GOOG-04,Generated shopping group B,Google Ads,development,44877,30857,432,11,83799,1.867304,,
2026-06-29,SYN-GOOG-04,Generated shopping group B,Google Ads,development,36248,24929,349,8,65236,1.799713,,
2026-06-30,SYN-GOOG-04,Generated shopping group B,Google Ads,development,36539,25071,351,8,62458,1.709352,,
2026-07-01,SYN-GOOG-04,Generated shopping group B,Google Ads,development,34760,23857,334,7,57375,1.650604,,
2026-07-02,SYN-GOOG-04,Generated shopping group B,Google Ads,development,36207,24857,348,8,60201,1.66269,,
2026-07-03,SYN-GOOG-04,Generated shopping group B,Google Ads,development,38870,26714,374,9,68013,1.749756,,
2026-07-04,SYN-GOOG-04,Generated shopping group B,Google Ads,development,40625,27929,391,9,72100,1.774769,,
2026-07-05,SYN-GOOG-04,Generated shopping group B,Google Ads,development,38456,26429,370,9,71839,1.868083,,
2026-07-06,SYN-GOOG-04,Generated shopping group B,Google Ads,development,36253,24929,349,8,64823,1.788073,,
2026-07-07,SYN-GOOG-04,Generated shopping group B,Google Ads,development,32601,22357,313,7,52137,1.599245,,
2026-07-08,SYN-GOOG-04,Generated shopping group B,Google Ads,development,30154,20714,290,6,49005,1.625158,,
2026-07-09,SYN-GOOG-04,Generated shopping group B,Google Ads,development,33002,22643,317,7,54044,1.637598,,
2026-07-10,SYN-GOOG-04,Generated shopping group B,Google Ads,development,36413,25000,350,7,57350,1.574987,,
2026-07-11,SYN-GOOG-04,Generated shopping group B,Google Ads,development,39851,27357,383,9,70150,1.760307,,
2026-07-12,SYN-GOOG-04,Generated shopping group B,Google Ads,development,36503,25071,351,8,64099,1.755993,,
2026-07-13,SYN-GOOG-04,Generated shopping group B,Google Ads,development,32600,22357,313,7,54190,1.66227,,
2026-07-14,SYN-GOOG-04,Generated shopping group B,Google Ads,development,30546,21000,294,6,47158,1.543836,,
2026-07-15,SYN-GOOG-04,Generated shopping group B,Google Ads,development,28903,19857,278,6,47180,1.632357,,
2026-07-16,SYN-GOOG-04,Generated shopping group B,Google Ads,development,30393,20857,292,6,50678,1.667423,,
2026-07-17,SYN-GOOG-04,Generated shopping group B,Google Ads,development,36694,25214,353,8,61345,1.671799,,
2026-07-18,SYN-GOOG-04,Generated shopping group B,Google Ads,development,38355,26357,369,9,67590,1.762221,,
2026-07-19,SYN-GOOG-04,Generated shopping group B,Google Ads,development,39504,27143,380,9,68515,1.734381,,
2026-07-20,SYN-GOOG-04,Generated shopping group B,Google Ads,development,34023,23357,327,8,60473,1.777415,,
2026-07-21,SYN-GOOG-04,Generated shopping group B,Google Ads,development,32009,22000,308,7,54452,1.701147,,
2026-07-22,SYN-GOOG-04,Generated shopping group B,Google Ads,development,29832,20500,287,6,50045,1.677561,,
2026-07-23,SYN-GOOG-04,Generated shopping group B,Google Ads,development,34939,24000,336,8,60461,1.730473,,
2026-07-24,SYN-GOOG-04,Generated shopping group B,Google Ads,development,40521,27857,390,9,71787,1.7716,,
2026-07-25,SYN-GOOG-04,Generated shopping group B,Google Ads,development,42077,28929,405,10,75650,1.797894,,
2026-07-26,SYN-GOOG-04,Generated shopping group B,Google Ads,development,43213,29714,416,10,77733,1.798834,,
2026-07-27,SYN-GOOG-04,Generated shopping group B,Google Ads,development,37471,25714,360,8,66041,1.762456,,
2026-07-28,SYN-GOOG-04,Generated shopping group B,Google Ads,development,34742,23857,334,8,60822,1.750676,,
2026-07-29,SYN-GOOG-04,Generated shopping group B,Google Ads,development,33676,23143,324,7,57220,1.699133,,
2026-07-30,SYN-GOOG-04,Generated shopping group B,Google Ads,development,37167,25500,357,8,63826,1.717276,,
2026-07-31,SYN-GOOG-04,Generated shopping group B,Google Ads,development,45129,31000,434,10,78691,1.74369,,
2026-08-01,SYN-GOOG-04,Generated shopping group B,Google Ads,development,43499,29857,418,10,78919,1.814272,,
2026-08-02,SYN-GOOG-04,Generated shopping group B,Google Ads,holdout,42072,28929,405,10,76846,1.826535,1.718356,1.776595
2026-08-03,SYN-GOOG-04,Generated shopping group B,Google Ads,holdout,36134,24786,347,8,62656,1.73399,1.718356,1.707004
2026-08-04,SYN-GOOG-04,Generated shopping group B,Google Ads,holdout,31260,21500,301,6,50340,1.610365,1.718356,1.64299
2026-08-05,SYN-GOOG-04,Generated shopping group B,Google Ads,holdout,27866,19143,268,6,44211,1.586557,1.718356,1.597409
2026-08-06,SYN-GOOG-04,Generated shopping group B,Google Ads,holdout,32465,22286,312,7,53772,1.656307,1.718356,1.652181
2026-08-07,SYN-GOOG-04,Generated shopping group B,Google Ads,holdout,36494,25071,351,8,63835,1.749192,1.718356,1.702145
2026-08-08,SYN-GOOG-04,Generated shopping group B,Google Ads,holdout,37577,25786,361,8,64399,1.713788,1.718356,1.718197
2026-08-09,SYN-GOOG-04,Generated shopping group B,Google Ads,holdout,35859,24643,345,8,60491,1.686913,1.718356,1.698619
2026-08-10,SYN-GOOG-04,Generated shopping group B,Google Ads,holdout,33918,23286,326,8,59893,1.765818,1.718356,1.670307
2026-08-11,SYN-GOOG-04,Generated shopping group B,Google Ads,holdout,31135,21357,299,7,52450,1.684599,1.718356,1.630703
2026-08-12,SYN-GOOG-04,Generated shopping group B,Google Ads,holdout,29474,20214,283,6,46830,1.588858,1.718356,1.607916
2026-08-13,SYN-GOOG-04,Generated shopping group B,Google Ads,holdout,30904,21214,297,7,51928,1.6803,1.718356,1.628475
2026-08-14,SYN-GOOG-04,Generated shopping group B,Google Ads,holdout,37244,25571,358,8,65614,1.761733,1.718356,1.707144
2026-08-15,SYN-GOOG-04,Generated shopping group B,Google Ads,holdout,38295,26286,368,8,66378,1.733333,1.718356,1.725894
2026-08-16,SYN-GOOG-04,Generated shopping group B,Google Ads,holdout,38828,26643,373,9,68486,1.76383,1.718356,1.733305
2026-08-17,SYN-GOOG-04,Generated shopping group B,Google Ads,holdout,35201,24143,338,8,59434,1.688418,1.718356,1.690777
2026-08-18,SYN-GOOG-04,Generated shopping group B,Google Ads,holdout,30831,21143,296,6,50893,1.650709,1.718356,1.636466
2026-08-19,SYN-GOOG-04,Generated shopping group B,Google Ads,holdout,31295,21500,301,6,50851,1.624892,1.718356,1.64076
2026-08-20,SYN-GOOG-04,Generated shopping group B,Google Ads,holdout,32285,22143,310,7,55138,1.707852,1.718356,1.657945
2026-08-21,SYN-GOOG-04,Generated shopping group B,Google Ads,holdout,38151,26214,367,9,69654,1.825745,1.718356,1.731839
2026-08-22,SYN-GOOG-04,Generated shopping group B,Google Ads,holdout,40912,28071,393,9,73425,1.794706,1.718356,1.768715
2026-08-23,SYN-GOOG-04,Generated shopping group B,Google Ads,holdout,40140,27571,386,9,74536,1.856901,1.718356,1.762929
2026-08-24,SYN-GOOG-04,Generated shopping group B,Google Ads,holdout,38719,26571,372,9,69270,1.789044,1.718356,1.743741
2026-08-25,SYN-GOOG-04,Generated shopping group B,Google Ads,holdout,34302,23571,330,8,59585,1.737071,1.718356,1.690018
2026-08-26,SYN-GOOG-04,Generated shopping group B,Google Ads,holdout,32531,22357,313,7,55335,1.700993,1.718356,1.667561
2026-08-27,SYN-GOOG-04,Generated shopping group B,Google Ads,holdout,36767,25286,354,8,65240,1.774417,1.718356,1.717562
2026-08-28,SYN-GOOG-04,Generated shopping group B,Google Ads,holdout,40605,27857,390,10,75602,1.861889,1.718356,1.764924
2026-08-29,SYN-GOOG-04,Generated shopping group B,Google Ads,holdout,39645,27214,381,9,74061,1.868104,1.718356,1.760717
2026-08-30,SYN-GOOG-04,Generated shopping group B,Google Ads,holdout,41234,28286,396,10,76700,1.860115,1.718356,1.775734
2026-08-31,SYN-GOOG-04,Generated shopping group B,Google Ads,holdout,38178,26214,367,9,67741,1.774346,1.718356,1.736677
2026-01-04,SYN-TIKT-01,Generated short-form concept A,TikTok Ads,development,36556,36091,397,5,39386,1.077415,,
2026-01-05,SYN-TIKT-01,Generated short-form concept A,TikTok Ads,development,35042,34636,381,4,34454,0.98322,,
2026-01-06,SYN-TIKT-01,Generated short-form concept A,TikTok Ads,development,28338,28000,308,3,27409,0.967217,,
2026-01-07,SYN-TIKT-01,Generated short-form concept A,TikTok Ads,development,25837,25545,281,3,23341,0.903394,,
2026-01-08,SYN-TIKT-01,Generated short-form concept A,TikTok Ads,development,30035,29636,326,4,31557,1.050674,,
2026-01-09,SYN-TIKT-01,Generated short-form concept A,TikTok Ads,development,34717,34273,377,4,35078,1.010398,,
2026-01-10,SYN-TIKT-01,Generated short-form concept A,TikTok Ads,development,34094,33727,371,5,36849,1.080806,,
2026-01-11,SYN-TIKT-01,Generated short-form concept A,TikTok Ads,development,33624,33182,365,5,37513,1.115661,,
2026-01-12,SYN-TIKT-01,Generated short-form concept A,TikTok Ads,development,28723,28364,312,3,27725,0.965254,,
2026-01-13,SYN-TIKT-01,Generated short-form concept A,TikTok Ads,development,28230,27909,307,3,26284,0.931066,,
2026-01-14,SYN-TIKT-01,Generated short-form concept A,TikTok Ads,development,26455,26182,288,3,25019,0.945719,,
2026-01-15,SYN-TIKT-01,Generated short-form concept A,TikTok Ads,development,28595,28273,311,4,29280,1.023955,,
2026-01-16,SYN-TIKT-01,Generated short-form concept A,TikTok Ads,development,35948,35545,391,5,37767,1.050601,,
2026-01-17,SYN-TIKT-01,Generated short-form concept A,TikTok Ads,development,36757,36364,400,5,38738,1.053894,,
2026-01-18,SYN-TIKT-01,Generated short-form concept A,TikTok Ads,development,34964,34545,380,5,39008,1.115662,,
2026-01-19,SYN-TIKT-01,Generated short-form concept A,TikTok Ads,development,30304,29909,329,4,31260,1.031547,,
2026-01-20,SYN-TIKT-01,Generated short-form concept A,TikTok Ads,development,32028,31636,348,4,30957,0.966561,,
2026-01-21,SYN-TIKT-01,Generated short-form concept A,TikTok Ads,development,28424,28091,309,4,29837,1.049712,,
2026-01-22,SYN-TIKT-01,Generated short-form concept A,TikTok Ads,development,34186,33818,372,4,35634,1.042357,,
2026-01-23,SYN-TIKT-01,Generated short-form concept A,TikTok Ads,development,38639,38182,420,5,43618,1.128859,,
2026-01-24,SYN-TIKT-01,Generated short-form concept A,TikTok Ads,development,42344,41818,460,6,49351,1.165478,,
2026-01-25,SYN-TIKT-01,Generated short-form concept A,TikTok Ads,development,37585,37182,409,5,42731,1.136916,,
2026-01-26,SYN-TIKT-01,Generated short-form concept A,TikTok Ads,development,35075,34636,381,5,38436,1.095823,,
2026-01-27,SYN-TIKT-01,Generated short-form concept A,TikTok Ads,development,32324,31909,351,4,34477,1.066607,,
2026-01-28,SYN-TIKT-01,Generated short-form concept A,TikTok Ads,development,30928,30545,336,4,30656,0.991205,,
2026-01-29,SYN-TIKT-01,Generated short-form concept A,TikTok Ads,development,31380,31000,341,4,35498,1.13123,,
2026-01-30,SYN-TIKT-01,Generated short-form concept A,TikTok Ads,development,39277,38818,427,6,46684,1.188584,,
2026-01-31,SYN-TIKT-01,Generated short-form concept A,TikTok Ads,development,39114,38636,425,6,47456,1.213274,,
2026-02-01,SYN-TIKT-01,Generated short-form concept A,TikTok Ads,development,37876,37455,412,5,40078,1.058137,,
2026-02-02,SYN-TIKT-01,Generated short-form concept A,TikTok Ads,development,30826,30455,335,4,32984,1.070006,,
2026-02-03,SYN-TIKT-01,Generated short-form concept A,TikTok Ads,development,27770,27455,302,4,29376,1.057832,,
2026-02-04,SYN-TIKT-01,Generated short-form concept A,TikTok Ads,development,28338,28000,308,3,27509,0.970746,,
2026-02-05,SYN-TIKT-01,Generated short-form concept A,TikTok Ads,development,32341,32000,352,4,33766,1.044062,,
2026-02-06,SYN-TIKT-01,Generated short-form concept A,TikTok Ads,development,36048,35636,392,5,37803,1.048685,,
2026-02-07,SYN-TIKT-01,Generated short-form concept A,TikTok Ads,development,36673,36273,399,5,41755,1.138576,,
