account_id,cohort,tenure_months,usage_change_90d,communication_gap_days,billing_change,delivered_performance_index,support_contacts_90d,monthly_revenue,churned_120d,lead_time_days,model_probability
SYN-02518,development,12,0.1177,41,1,0.9413,2,843.38,1,85,0.222646
SYN-02519,development,39,-0.0911,28,1,0.9667,1,3937.78,0,0,0.197265
SYN-02520,development,32,-0.2487,37,0,0.685,0,2076.13,0,0,0.180089
SYN-02521,development,33,0.2301,38,0,0.8992,1,1510.57,0,0,0.088906
SYN-02522,development,10,0.0273,28,1,0.9792,2,2370.29,0,0,0.204762
SYN-02523,development,22,-0.0386,18,0,0.9501,2,5100.8,0,0,0.0996
SYN-02524,development,16,-0.1622,18,0,1.0532,0,1750.38,0,0,0.099733
SYN-02525,development,44,-0.5115,18,0,0.91,0,505.48,1,58,0.159692
SYN-02526,development,36,0.0038,1,1,1.1837,0,1020.73,0,0,0.10312
SYN-02527,development,4,-0.1707,36,0,0.84,2,1543.86,0,0,0.181122
SYN-02528,development,11,0.1663,20,0,0.9786,0,964.7,0,0,0.073076
SYN-02529,development,24,0.0125,69,0,0.9458,2,1552.95,0,0,0.183148
SYN-02530,development,8,0.199,1,0,0.9614,2,4019.17,0,0,0.06164
SYN-02531,development,33,-0.6054,22,0,0.9636,0,1252.22,0,0,0.185318
SYN-02532,development,29,-0.2022,54,1,1.0795,3,510.12,1,43,0.324958
SYN-02533,development,4,-0.0671,16,0,0.7412,0,1014.65,1,101,0.119802
SYN-02534,development,82,-0.2649,40,0,0.9813,0,2756.51,0,0,0.121578
SYN-02535,development,74,0.0599,56,0,0.9191,0,1492.97,0,0,0.108831
SYN-02536,development,10,-0.0625,11,0,1.015,0,951.21,0,0,0.085569
SYN-02537,development,25,0.0209,22,0,0.8286,0,540.81,0,0,0.098868
SYN-02538,development,38,-0.1307,36,0,0.935,0,5314.97,0,0,0.116845
SYN-02539,development,37,-0.2506,1,0,0.9561,0,424.78,0,0,0.091444
SYN-02540,development,12,0.2201,43,0,0.6766,0,1253.57,0,0,0.119323
SYN-02541,development,49,-0.2976,20,0,0.9279,0,2940.49,0,0,0.117291
SYN-02542,development,59,0.5435,15,0,0.726,2,941.82,1,169,0.048574
SYN-02543,development,42,-0.0376,38,0,0.9235,7,273.27,0,0,0.178447
SYN-02544,development,7,-0.5919,5,0,1.141,0,1422.36,0,0,0.141313
SYN-02545,development,28,0.0777,87,1,0.8741,1,829.86,0,0,0.351309
SYN-02546,development,53,0.124,22,0,1.0022,0,953.29,0,0,0.065161
SYN-02547,development,52,-0.1717,20,1,0.7766,0,734.17,0,0,0.213784
SYN-02548,development,27,0.4808,12,0,0.7747,0,942.47,0,0,0.048202
SYN-02549,development,38,0.1079,15,0,1.0349,0,2795.73,0,0,0.061097
SYN-02550,development,82,-0.0665,1,0,1.0621,5,1559.73,0,0,0.075406
SYN-02551,development,61,0.1419,24,0,1.0549,1,2516.13,0,0,0.063239
SYN-02552,development,54,0.0257,39,0,1.0159,0,839.2,0,0,0.091724
SYN-02553,development,78,-0.0395,15,0,1.1713,2,1420.21,0,0,0.065326
SYN-02554,development,17,-0.435,21,0,0.7091,2,1709.46,0,0,0.218719
SYN-02555,development,65,-0.4267,31,1,0.8514,0,1290.07,0,0,0.286037
SYN-02556,development,66,-0.2754,42,0,0.7538,1,1583.74,0,0,0.176062
SYN-02557,development,58,-0.0383,13,0,0.9143,2,1462.88,0,0,0.08722
SYN-02558,development,49,-0.1811,32,0,1.0062,1,2016.54,0,0,0.118987
SYN-02559,development,77,-0.2134,25,0,1.0489,1,1286.25,0,0,0.0985
SYN-02560,development,45,0.0342,2,0,1.0946,5,429.29,0,0,0.076847
SYN-02561,development,63,-0.5508,16,0,0.6793,3,713.69,0,0,0.220147
SYN-02562,development,44,0.1195,39,0,0.7973,0,565.19,0,0,0.103011
SYN-02563,development,16,0.0877,38,0,0.96,0,5422.77,0,0,0.096434
SYN-02564,development,23,0.6617,1,0,0.7149,0,579.94,0,0,0.034849
SYN-02565,development,11,0.2153,50,0,0.8287,1,428.35,0,0,0.124765
SYN-02566,development,30,-0.0944,1,1,0.9995,0,878.87,0,0,0.140659
SYN-02567,development,9,-0.3081,26,1,0.8618,1,1727.58,0,0,0.30038
SYN-02568,development,28,-0.1414,17,0,0.9914,0,6431.63,0,0,0.090542
SYN-02569,development,80,0.4573,33,0,0.6464,1,3239.75,0,0,0.061923
SYN-02570,development,35,-0.4038,1,0,0.9202,0,458.48,0,0,0.1161
SYN-02571,development,43,-0.2057,29,1,0.8401,0,4176.82,0,0,0.232188
SYN-02572,development,79,-0.5464,28,0,0.8446,0,576.96,1,60,0.173474
SYN-02573,development,12,-0.0386,36,0,0.8081,0,1642.03,0,0,0.134774
SYN-02574,development,69,-0.2373,51,0,0.6791,2,814.55,0,0,0.210578
SYN-02575,development,34,-0.3213,2,1,1.0377,0,1534.79,0,0,0.177774
SYN-02576,development,52,0.4267,1,0,0.8125,0,2178.38,0,0,0.038008
SYN-02577,development,68,-0.1121,22,0,0.7356,0,641.35,0,0,0.107029
SYN-02578,development,24,-0.3347,28,0,0.956,0,1484.01,0,0,0.148988
SYN-02579,development,38,-0.3413,42,0,0.8871,0,764.18,0,0,0.179982
SYN-02580,development,23,-0.2055,57,0,0.8394,10,1749.27,0,0,0.346651
SYN-02581,development,55,0.0276,51,0,1.2249,4,1785.0,0,0,0.114867
SYN-02582,development,15,-0.019,45,0,1.1062,1,1023.64,0,0,0.121287
SYN-02583,development,64,-0.0962,10,0,0.78,5,243.39,0,0,0.124019
SYN-02584,development,9,0.0293,25,0,1.0099,0,1339.81,0,0,0.09137
SYN-02585,development,70,-0.2448,12,0,1.115,0,2158.7,0,0,0.077422
SYN-02586,development,31,-0.3809,38,0,0.8379,0,614.07,0,0,0.192448
SYN-02587,development,24,0.2171,33,0,0.9835,2,911.13,0,0,0.088075
SYN-02588,development,50,0.0418,1,0,0.6819,1,8192.29,0,0,0.072624
SYN-02589,development,74,0.0461,33,0,1.1258,0,581.76,0,0,0.068904
SYN-02590,development,83,-0.3517,11,0,1.0469,1,3099.45,0,0,0.093937
SYN-02591,development,18,0.5356,19,0,0.7765,1,5107.67,0,0,0.051772
SYN-02592,development,16,-0.0509,34,0,0.8968,0,1243.78,1,58,0.122386
SYN-02593,development,73,0.1287,23,1,1.0757,0,1319.81,0,0,0.109727
SYN-02594,development,18,-0.1341,16,0,0.7125,2,855.04,0,0,0.144673
SYN-02595,development,58,-0.2469,38,0,0.964,1,1217.96,0,0,0.140928
SYN-02596,development,49,0.389,19,0,1.0507,0,839.91,0,0,0.042323
SYN-02597,development,31,-0.4897,28,0,0.9666,2,888.42,0,0,0.1981
SYN-02598,development,3,0.2217,9,0,1.1799,0,3783.53,0,0,0.048218
SYN-02599,development,71,-0.1979,12,1,1.147,0,1424.86,0,0,0.136996
SYN-02600,development,3,-0.0708,33,0,0.9931,0,2727.15,0,0,0.117803
SYN-02601,development,25,-0.0588,42,0,0.859,0,1698.14,0,0,0.135448
SYN-02602,development,42,0.097,4,0,0.9845,0,1026.38,0,0,0.056419
SYN-02603,development,75,-0.0771,5,0,0.8187,0,513.36,0,0,0.073892
SYN-02604,development,69,-0.1029,43,0,0.7598,1,1252.87,0,0,0.1426
SYN-02605,development,35,-0.6305,1,0,1.1446,1,1358.41,0,0,0.13483
SYN-02606,development,36,-0.6,19,0,0.783,0,2657.14,1,40,0.199724
SYN-02607,development,49,-0.0788,50,0,0.8349,3,581.17,0,0,0.175227
SYN-02608,development,22,-0.0976,29,0,0.8553,1,1363.8,0,0,0.131733
SYN-02609,development,27,0.0766,27,0,0.8563,1,4412.44,0,0,0.096574
SYN-02610,development,22,0.1088,62,0,0.8594,3,7137.18,0,0,0.161501
SYN-02611,development,67,-0.0596,31,0,0.926,0,904.15,0,0,0.094897
SYN-02612,development,26,-0.0511,45,0,0.9545,5,735.94,0,0,0.178816
SYN-02613,development,71,-0.1171,1,0,0.8134,1,2445.86,0,0,0.078965
SYN-02614,development,18,-0.1074,13,0,1.0014,3,1304.35,0,0,0.11167
SYN-02615,development,43,0.0353,39,1,0.9055,0,4067.97,0,0,0.187751
SYN-02616,development,59,0.0736,52,0,1.1148,0,609.37,0,0,0.091777
SYN-02617,development,71,-0.1064,1,0,0.8382,2,904.83,0,0,0.08336
SYN-02618,development,63,-0.2127,36,0,0.9014,2,4024.54,0,0,0.140399
SYN-02619,development,34,0.0773,37,0,0.9715,0,2213.77,0,0,0.092604
SYN-02620,development,69,0.353,7,0,0.9384,0,2542.99,0,0,0.037527
SYN-02621,development,73,0.0966,28,0,0.9084,0,1133.84,0,0,0.073223
SYN-02622,development,33,-0.3224,18,0,0.9176,0,2966.83,0,0,0.126878
SYN-02623,development,12,-0.5676,23,0,1.0925,0,956.1,0,0,0.17525
SYN-02624,development,82,0.3229,7,1,0.6146,1,841.05,0,0,0.108299
SYN-02625,development,46,0.0705,5,0,0.9086,1,704.56,0,0,0.067468
SYN-02626,development,22,0.1311,20,0,0.8543,1,1781.72,0,0,0.086887
SYN-02627,development,28,-0.4116,16,0,0.9647,1,1590.0,0,0,0.147383
SYN-02628,development,7,-0.5834,19,0,0.936,0,660.59,0,0,0.197461
SYN-02629,development,36,0.1022,34,1,0.8552,0,1117.81,1,122,0.181073
SYN-02630,development,43,0.2777,1,0,0.9865,0,1094.81,0,0,0.041892
SYN-02631,development,54,-0.0406,28,0,0.9952,1,2892.81,0,0,0.092104
SYN-02632,development,17,0.0869,1,0,0.9301,1,778.34,0,0,0.069229
SYN-02633,development,19,-0.464,10,1,0.9309,0,7413.57,0,0,0.245514
SYN-02634,development,41,0.0194,29,0,0.9227,0,657.82,0,0,0.093302
SYN-02635,development,73,0.326,49,1,0.717,3,3512.47,0,0,0.189131
SYN-02636,development,59,0.005,15,0,0.9865,2,1147.59,0,0,0.079198
SYN-02637,development,53,0.5562,36,0,0.6684,1,301.6,0,0,0.064499
SYN-02638,development,65,-0.3353,12,1,0.9401,6,1143.7,0,0,0.279372
SYN-02639,development,38,-0.3521,19,0,0.9945,0,1393.08,0,0,0.124911
SYN-02640,development,10,0.2948,18,1,0.7279,0,1785.66,0,0,0.14365
SYN-02641,development,26,-0.1094,33,0,0.672,2,3583.32,1,83,0.167298
SYN-02642,development,69,-0.6039,37,0,0.8582,0,3121.95,1,41,0.205226
SYN-02643,development,33,0.6292,13,0,1.1501,0,4319.97,0,0,0.025809
SYN-02644,development,16,0.2599,11,0,1.1696,3,1422.95,0,0,0.057643
SYN-02645,development,74,0.5038,6,1,0.851,2,796.48,0,0,0.075511
SYN-02646,development,20,0.1682,45,0,1.1839,8,3238.38,0,0,0.135955
SYN-02647,development,83,0.0391,32,0,0.7701,1,2369.63,1,87,0.095513
SYN-02648,development,43,-0.1048,32,0,0.946,1,639.59,1,75,0.118579
SYN-02649,development,58,0.4573,12,0,0.9914,1,310.04,0,0,0.038528
SYN-02650,development,32,0.0429,1,0,1.0373,0,412.32,0,0,0.058449
SYN-02651,development,8,0.2483,25,1,1.0439,2,2229.35,1,132,0.145127
SYN-02652,development,24,0.3711,12,1,0.9727,0,879.76,0,0,0.093326
SYN-02653,development,83,0.1401,12,0,0.8696,3,1915.78,0,0,0.067812
SYN-02654,development,33,-0.1654,52,0,0.741,2,2400.31,0,0,0.208708
SYN-02655,development,72,0.3381,24,0,0.8152,0,4274.74,0,0,0.05235
SYN-02656,development,24,0.2446,8,0,0.8916,2,1353.78,0,0,0.065826
SYN-02657,development,8,-0.0967,49,0,0.775,2,1888.09,0,0,0.199662
SYN-02658,development,60,0.2653,24,0,0.8017,5,6886.88,0,0,0.084758
SYN-02659,development,4,-0.3376,18,0,0.8694,0,2014.16,0,0,0.152648
SYN-02660,development,10,-0.1431,26,0,1.0393,2,2139.76,0,0,0.127323
SYN-02661,development,67,-0.1822,33,0,0.9595,2,3031.46,0,0,0.123456
SYN-02662,development,10,0.1267,1,0,0.9726,0,907.21,0,0,0.060381
SYN-02663,development,78,0.0152,26,1,0.8422,0,1922.57,0,0,0.156175
SYN-02664,development,59,-0.1084,36,0,0.5962,0,413.86,0,0,0.148808
SYN-02665,development,74,0.172,16,1,0.9995,10,2543.8,0,0,0.191444
SYN-02666,development,35,0.2315,27,0,0.6615,3,659.76,0,0,0.109394
SYN-02667,development,77,0.2014,60,0,1.0218,5,3759.81,0,0,0.117442
SYN-02668,development,20,-0.3109,34,0,0.8044,5,1997.53,1,48,0.240688
SYN-02669,development,74,-0.0904,27,0,0.9804,1,1199.29,0,0,0.092688
SYN-02670,development,76,0.384,1,0,0.9495,1,1925.33,0,0,0.034461
SYN-02671,development,45,0.0514,20,1,0.8648,2,2124.2,0,0,0.175235
SYN-02672,development,75,-0.4903,25,0,0.8431,1,2949.13,0,0,0.164564
SYN-02673,development,84,0.06,12,0,0.8836,0,4790.81,0,0,0.057632
SYN-02674,development,75,0.0238,18,0,0.965,1,1633.32,0,0,0.070947
SYN-02675,development,17,-0.4554,5,1,0.6135,2,8258.87,1,116,0.321905
SYN-02676,development,45,0.3145,1,0,0.9456,4,792.59,0,0,0.05509
SYN-02677,development,74,-0.0751,19,1,0.885,6,1209.95,0,0,0.229332
SYN-02678,development,78,0.2542,1,0,0.9814,4,2540.27,0,0,0.049039
SYN-02679,development,60,-0.4464,2,0,1.0011,0,1585.89,0,0,0.103104
SYN-02680,development,68,-0.1246,22,0,1.089,0,1549.67,0,0,0.078351
SYN-02681,development,25,-0.435,17,0,0.8588,1,2142.91,0,0,0.168373
SYN-02682,development,43,-0.027,31,0,0.5744,3,2350.35,0,0,0.162542
SYN-02683,development,64,-0.0496,1,0,0.8104,2,543.4,1,117,0.081995
SYN-02684,development,19,0.2042,15,0,0.8173,1,2419.39,0,0,0.076595
SYN-02685,development,67,-0.2744,21,0,0.942,2,853.22,0,0,0.1246
SYN-02686,development,83,0.1195,40,0,0.8227,1,420.57,0,0,0.0934
SYN-02687,development,9,0.0133,17,1,0.9422,0,3025.15,0,0,0.165754
SYN-02688,development,32,0.0137,1,1,1.0643,0,2817.62,0,0,0.112232
SYN-02689,development,65,0.0898,17,0,0.7552,0,953.94,0,0,0.076094
SYN-02690,development,60,0.4839,22,0,0.8178,4,611.42,0,0,0.061503
SYN-02691,development,70,-0.183,11,0,0.9701,2,254.43,0,0,0.094624
SYN-02692,development,18,0.0177,18,1,0.719,2,352.96,0,0,0.224987
SYN-02693,development,56,0.1188,37,0,1.0411,0,4089.68,0,0,0.073213
SYN-02694,development,74,-0.142,35,0,0.8199,7,2605.17,0,0,0.183077
SYN-02695,development,28,-0.0213,8,1,0.7416,0,3078.31,1,93,0.170169
SYN-02696,development,69,0.3469,69,0,0.7706,4,656.52,0,0,0.136395
SYN-02697,development,22,0.1224,10,0,0.5658,9,279.26,0,0,0.172787
SYN-02698,development,30,-0.1522,37,0,0.9821,2,4036.88,0,0,0.13996
SYN-02699,development,28,-0.3342,48,0,1.1338,0,2739.25,0,0,0.158756
SYN-02700,development,27,0.1565,7,0,0.8409,0,5592.66,0,0,0.061927
SYN-02701,development,57,-0.006,29,0,0.9921,1,528.69,0,0,0.09115
SYN-02702,development,64,-0.1113,1,0,0.8506,4,3650.69,0,0,0.094611
SYN-02703,development,67,-0.2689,12,0,0.7057,0,1316.64,0,0,0.117782
SYN-02704,development,52,0.1925,1,0,1.1154,0,1922.21,0,0,0.03969
SYN-02705,development,28,0.4902,1,0,0.8884,0,390.56,0,0,0.036853
SYN-02706,development,56,-0.0858,62,0,0.8101,1,1580.99,0,0,0.176385
SYN-02707,development,75,0.149,47,0,0.7892,0,2673.17,0,0,0.094901
SYN-02708,development,80,-0.0429,49,0,1.1468,0,2235.31,0,0,0.089753
SYN-02709,development,77,-0.599,36,0,0.7727,1,660.61,0,0,0.228861
SYN-02710,development,71,0.0055,32,0,0.7964,3,533.94,1,117,0.120143
SYN-02711,development,14,0.1325,9,0,0.9245,0,3680.51,0,0,0.066005
SYN-02712,development,73,0.199,33,0,1.0755,1,2388.54,0,0,0.061707
SYN-02713,development,60,-0.0503,24,0,0.8997,3,379.06,0,0,0.111562
SYN-02714,development,47,-0.0128,20,0,0.8226,2,581.29,1,88,0.106096
SYN-02715,development,28,-0.5451,27,0,1.0615,0,2629.99,0,0,0.169316
SYN-02716,development,22,0.0638,10,0,0.9011,0,1026.47,0,0,0.075177
SYN-02717,development,72,-0.2849,28,0,0.9212,0,1999.07,0,0,0.118639
SYN-02718,development,84,-0.1936,1,1,0.8405,0,884.95,0,0,0.147577
SYN-02719,development,20,-0.0857,64,0,0.8376,0,1109.85,0,0,0.190625
SYN-02720,development,12,0.2407,1,0,0.818,0,1348.81,0,0,0.058774
SYN-02721,development,58,0.2242,21,0,0.6901,0,778.19,0,0,0.073393
SYN-02722,development,73,-0.022,22,0,0.8379,0,1332.68,1,59,0.08426
SYN-02723,development,77,-0.1065,14,0,0.8455,1,3747.56,0,0,0.086045
SYN-02724,development,40,-0.2872,36,0,0.7872,8,1899.07,1,78,0.269389
SYN-02725,development,33,0.1953,56,0,0.9177,1,629.04,0,0,0.116807
SYN-02726,development,56,0.0728,11,0,0.7829,0,920.79,0,0,0.072811
SYN-02727,development,37,-0.1039,11,0,0.7858,4,11513.71,1,69,0.113541
SYN-02728,development,84,-0.1428,1,0,0.8794,3,2128.62,0,0,0.084269
SYN-02729,development,83,-0.2919,41,0,0.9429,3,1882.78,0,0,0.161279
SYN-02730,development,2,-0.1638,23,0,0.683,2,1518.23,0,0,0.176316
SYN-02731,development,28,0.025,23,0,0.6541,0,878.68,0,0,0.114254
SYN-02732,development,11,-0.3344,10,0,0.8739,4,1582.07,0,0,0.17393
SYN-02733,development,20,0.2667,29,0,0.8072,0,628.16,0,0,0.081394
SYN-02734,development,39,0.2403,42,1,0.8209,10,3266.08,1,120,0.301089
SYN-02735,development,19,0.0785,24,0,0.9957,0,1581.7,0,0,0.081843
SYN-02736,development,5,0.2647,43,0,0.8341,7,1291.06,0,0,0.160687
SYN-02737,development,22,-0.4388,1,0,0.9515,2,412.41,0,0,0.142146
SYN-02738,development,40,-0.1372,8,1,0.7589,7,500.14,0,0,0.285961
SYN-02739,development,28,0.2337,29,0,0.936,2,1541.14,0,0,0.083215
SYN-02740,development,70,0.2478,24,0,1.007,0,2024.69,0,0,0.051573
SYN-02741,development,64,-0.1,6,0,1.1022,0,2254.73,0,0,0.060883
SYN-02742,development,6,-0.2098,17,0,1.1248,2,1935.8,0,0,0.117043
SYN-02743,development,31,-0.0553,52,0,1.0019,0,1063.06,0,0,0.133125
SYN-02744,development,46,-0.6179,12,0,0.9969,2,3667.48,0,0,0.170675
SYN-02745,development,80,-0.5214,46,0,1.0427,8,1725.32,0,0,0.280021
SYN-02746,development,25,-0.0588,24,0,0.9006,1,1439.54,0,0,0.111718
SYN-02747,development,14,0.2547,1,0,0.5228,1,511.6,0,0,0.081425
SYN-02748,development,53,-0.0486,7,1,0.6311,3,2017.69,0,0,0.211055
SYN-02749,development,75,0.3836,8,0,0.8858,0,1707.52,0,0,0.037777
SYN-02750,development,23,-0.2087,37,0,0.9498,1,1423.22,1,62,0.15341
SYN-02751,development,56,-0.1318,28,0,0.9791,0,7460.25,0,0,0.091739
SYN-02752,development,11,-0.1879,51,1,0.9335,0,2936.62,0,0,0.302714
SYN-02753,development,57,0.0087,47,0,0.834,2,283.13,0,0,0.138661
SYN-02754,development,59,-0.4652,52,0,0.996,3,1336.25,0,0,0.236024
SYN-02755,development,36,0.1327,2,1,0.947,2,1692.89,0,0,0.12351
SYN-02756,development,17,-0.3284,33,0,0.8993,0,2133.04,0,0,0.167736
SYN-02757,development,16,-0.5297,20,0,0.9795,1,1651.21,0,0,0.184282
SYN-02758,development,56,-0.133,45,0,0.7161,1,1677.56,1,86,0.164428
SYN-02759,development,62,-0.0646,23,0,0.9469,0,476.49,0,0,0.086701
SYN-02760,development,62,0.3084,35,0,0.8909,1,1846.56,1,107,0.068367
SYN-02761,development,16,-0.0219,25,0,0.8702,9,1487.67,0,0,0.192862
SYN-02762,development,58,-0.2279,37,0,1.0809,3,2912.98,0,0,0.137402
SYN-02763,development,66,-0.1455,9,0,0.944,0,3197.44,0,0,0.076293
SYN-02764,development,18,-0.3529,37,0,0.6822,0,1170.91,0,0,0.216687
SYN-02765,development,37,0.2395,13,0,0.9592,1,4582.95,0,0,0.056105
SYN-02766,development,33,0.1693,10,0,0.8307,0,766.75,0,0,0.066647
SYN-02767,development,22,0.0431,20,0,1.0038,1,2212.85,1,98,0.084848
SYN-02768,development,11,-0.1525,49,0,0.8956,2,1242.27,0,0,0.193053
SYN-02769,development,25,-0.6303,21,1,0.8697,1,552.33,0,0,0.374542
SYN-02770,development,44,0.187,1,0,1.0667,2,1596.51,0,0,0.050379
SYN-02771,development,64,-0.0856,72,0,0.9382,1,393.13,1,97,0.176188
SYN-02772,development,40,0.1696,51,0,0.9775,0,1692.89,1,109,0.096186
SYN-02773,development,36,-0.3264,21,0,0.928,1,1568.78,0,0,0.14102
SYN-02774,development,2,-0.0937,7,0,0.8049,1,4637.96,1,105,0.107568
SYN-02775,development,62,0.0752,1,1,0.9343,4,952.94,0,0,0.137983
SYN-02776,development,76,-0.2631,39,0,0.8812,1,4313.78,0,0,0.140008
SYN-02777,development,12,0.2735,9,1,0.8567,0,664.77,0,0,0.118855
SYN-02778,development,80,-0.2739,15,0,0.6655,1,1499.63,0,0,0.129112
SYN-02779,development,53,-0.1433,30,0,0.7366,2,2168.05,0,0,0.146301
SYN-02780,development,66,-0.4226,10,1,0.9813,1,1261.54,0,0,0.217814
SYN-02781,development,49,0.1553,36,0,0.9502,5,4673.17,0,0,0.108022
SYN-02782,development,47,0.0256,1,0,0.8563,6,1635.65,0,0,0.099443
SYN-02783,development,21,-0.2017,31,0,1.0919,1,1426.09,0,0,0.126146
SYN-02784,development,78,0.3368,17,0,0.8342,1,3170.55,0,0,0.04983
SYN-02785,development,20,0.0669,32,0,0.9242,2,2113.85,0,0,0.111563
SYN-02786,development,52,-0.1215,89,0,1.0474,0,560.5,1,42,0.201323
SYN-02787,development,14,-0.0692,35,0,0.8165,2,1368.1,0,0,0.155779
SYN-02788,development,72,0.3884,53,0,0.7419,1,1047.9,0,0,0.08659
SYN-02789,development,30,-0.0815,1,0,0.9012,0,2819.92,0,0,0.076496
SYN-02790,development,83,-0.0662,52,1,0.7454,0,261.91,0,0,0.25015
SYN-02791,development,36,0.0804,1,0,0.9322,3,414.23,0,0,0.074525
SYN-02792,development,17,-0.2267,1,0,1.1378,0,575.58,0,0,0.081539
SYN-02793,development,41,0.0096,10,0,0.8816,0,1996.14,0,0,0.07501
SYN-02794,development,50,-0.3984,7,0,1.002,2,4620.99,0,0,0.118305
SYN-02795,development,4,0.2043,30,0,1.0293,2,1092.83,0,0,0.089547
SYN-02796,development,61,0.0351,1,0,0.8228,0,1282.01,0,0,0.062939
SYN-02797,development,58,-0.3511,8,0,0.9926,0,809.3,0,0,0.100989
SYN-02798,development,49,-0.1589,35,0,0.8016,1,2600.72,0,0,0.142079
SYN-02799,development,22,0.3398,5,0,1.2122,3,1354.23,0,0,0.044596
SYN-02800,development,34,-0.3893,5,0,0.8421,2,1327.84,0,0,0.145301
SYN-02801,development,41,-0.3799,41,1,0.6696,1,1097.27,0,0,0.384183
SYN-02802,development,34,0.4067,1,0,0.67,0,1212.48,0,0,0.048982
SYN-02803,development,46,-0.1679,73,0,0.7773,0,2460.41,0,0,0.218346
SYN-02804,development,14,-0.255,1,0,1.122,0,5278.07,0,0,0.081614
SYN-02805,development,35,-0.395,19,0,0.8498,0,1626.78,0,0,0.15037
SYN-02806,development,60,0.1243,1,0,1.0322,3,2362.79,0,0,0.056317
SYN-02807,development,60,-0.5565,8,0,0.8395,0,3094.41,0,0,0.144296
SYN-02808,development,81,0.0452,42,0,0.7151,7,912.88,1,64,0.172183
SYN-02809,development,29,0.0537,31,0,0.865,5,3112.02,0,0,0.13728
SYN-02810,development,70,-0.1933,1,1,1.2322,1,602.33,0,0,0.119589
SYN-02811,development,49,-0.4396,9,0,0.7286,1,1790.06,0,0,0.157002
SYN-02812,development,47,-0.3943,59,0,0.5862,1,2401.24,0,0,0.291727
SYN-02813,development,45,0.0334,54,1,0.8411,2,2382.48,0,0,0.266124
SYN-02814,development,39,-0.3071,4,0,0.895,0,321.42,0,0,0.107327
SYN-02815,development,45,-0.0102,13,0,0.9629,1,1666.51,0,0,0.078905
SYN-02816,development,24,0.3146,26,0,0.923,0,515.77,0,0,0.064963
SYN-02817,development,70,0.0008,55,1,0.9398,1,1111.27,0,0,0.227799
SYN-02818,development,40,-0.1486,15,0,0.9152,1,887.46,1,101,0.104646
SYN-02819,development,78,0.08,9,0,1.015,0,916.21,0,0,0.051574
SYN-02820,development,40,-0.3941,23,0,1.0648,2,645.41,0,0,0.148966
SYN-02821,development,17,-0.0503,26,0,0.8883,0,1205.74,0,0,0.110915
SYN-02822,development,40,0.1564,5,0,0.7842,0,456.4,0,0,0.064536
SYN-02823,development,46,0.1046,75,0,0.6792,4,1800.07,0,0,0.226148
SYN-02824,development,63,-0.1302,29,0,0.8931,1,1925.03,1,64,0.112087
SYN-02825,development,25,0.2567,1,0,1.1674,0,1258.31,0,0,0.039217
SYN-02826,development,14,-0.02,1,0,0.9662,0,1910.22,0,0,0.071858
SYN-02827,development,59,0.1596,27,1,0.6306,1,3044.49,0,0,0.17833
SYN-02828,development,28,0.2154,25,0,1.0181,4,486.91,0,0,0.08761
SYN-02829,development,80,-0.2927,35,0,1.0173,1,5577.01,0,0,0.119136
SYN-02830,development,75,-0.0602,7,1,0.9916,0,2575.59,0,0,0.11983
SYN-02831,development,24,-0.0912,38,0,1.0519,0,523.24,0,0,0.115825
SYN-02832,development,36,-0.1749,11,0,0.9617,2,708.6,0,0,0.107682
SYN-02833,development,14,-0.0824,45,1,0.9853,8,2820.94,1,90,0.371504
SYN-02834,development,56,-0.348,60,0,0.9832,1,1255.82,0,0,0.205053
SYN-02835,development,62,0.1743,49,1,0.8858,0,6894.93,0,0,0.163702
SYN-02836,development,70,0.0022,12,1,0.9647,4,843.64,1,117,0.163472
SYN-02837,development,12,0.2273,71,0,0.8714,0,1051.82,1,92,0.142362
SYN-02838,development,11,0.231,68,1,0.8817,1,1559.02,0,0,0.259192
SYN-02839,development,29,0.3973,1,0,0.849,0,1382.23,0,0,0.042749
SYN-02840,development,22,-0.1251,29,0,0.7833,0,1478.79,0,0,0.135535
SYN-02841,development,10,0.0667,1,0,1.1802,1,1367.34,0,0,0.057715
SYN-02842,development,65,0.1144,16,0,0.8636,0,747.71,0,0,0.06596
SYN-02843,development,48,0.0494,40,1,1.0458,6,890.3,1,52,0.244758
SYN-02844,development,7,0.0426,38,1,0.7418,1,427.93,0,0,0.26203
SYN-02845,development,33,0.0626,62,1,1.25,3,755.3,1,106,0.233233
SYN-02846,development,31,-0.1715,9,0,1.0226,2,1122.15,0,0,0.100489
SYN-02847,development,55,-0.2702,1,1,1.1054,2,841.4,1,89,0.16535
SYN-02848,development,76,-0.0693,39,0,0.8966,0,663.53,0,0,0.105809
SYN-02849,development,69,-0.0561,28,0,1.0987,3,2727.73,0,0,0.09276
SYN-02850,development,26,0.0937,50,0,0.9468,2,1117.4,0,0,0.131268
SYN-02851,development,64,-0.2082,24,1,0.9818,7,2183.44,0,0,0.281911
SYN-02852,development,74,-0.0937,15,0,0.9049,2,1804.05,1,101,0.090531
SYN-02853,development,71,0.0368,12,1,0.7954,0,948.27,0,0,0.138541
SYN-02854,development,29,0.2479,5,1,1.0165,0,775.55,0,0,0.094514
